transaction_id,order_id,transaction_date,store_id,product_id,quantity,unit_price,discount_rate,unit_cost
TXN078453,ORD023297,2024-04-28,S024,P012,1,291.71,0.0114,177.21
TXN012015,ORD042159,2024-04-28,S024,P001,1,229.8,0.01,146.85
TXN018028,ORD034009,2024-04-28,S021,P023,2,162.62,0.0019,107.26
TXN086136,ORD029707,2024-04-28,S005,P006,2,155.31,0.0003,91.26
TXN026370,ORD016695,2024-04-28,S017,P029,1,250.66,0.0201,158.49
TXN063050,ORD023256,2024-04-28,S023,P012,1,293.64,0.0864,172.91
TXN003807,ORD006202,2024-04-28,S016,P009,3,171.58,0.0636,119.37
TXN048040,ORD001200,2024-04-28,S005,P009,5,168.05,0.0195,115.49
TXN093009,ORD034746,2024-04-28,S020,P011,2,225.19,0.0366,148.13
TXN054113,ORD037862,2024-04-28,S013,P010,1,249.57,0.0245,154.88
TXN056184,ORD033300,2024-04-28,S010,P009,3,168.1,0.0096,118.44
TXN083793,ORD029787,2024-04-28,S002,P003,1,92.13,0.018,54.58
TXN091377,ORD062368,2024-04-28,S024,P023,2,163.49,0.0314,102.46
TXN042490,ORD034919,2024-04-28,S014,P004,3,249.57,0.0118,150.36
TXN053329,ORD004090,2024-04-28,S006,P016,2,142.25,0.0,65.93
TXN080484,ORD011019,2024-04-28,S024,P012,1,299.96,0.0113,173.97
TXN063948,ORD003883,2024-04-28,S001,P013,3,123.7,0.019,65.18
TXN099651,ORD026675,2024-04-28,S010,P023,3,163.01,0.0179,107.7
TXN081826,ORD056631,2024-04-28,S007,P010,1,246.9,0.0349,160.69
TXN023087,ORD059258,2024-04-29,S008,P026,2,165.27,0.0221,115.76
TXN098106,ORD058608,2024-04-29,S024,P013,2,125.66,0.0272,66.91
TXN094731,ORD041649,2024-04-29,S025,P030,2,155.04,0.0076,103.32
TXN050684,ORD041649,2024-04-29,S025,P001,3,229.46,0.015,148.87
TXN096099,ORD057587,2024-04-29,S001,P006,2,159.33,0.0138,93.52
TXN077941,ORD043237,2024-04-29,S004,P006,1,153.42,0.0244,92.69
TXN077423,ORD058608,2024-04-29,S024,P027,3,344.6,0.0071,214.31
TXN047505,ORD043903,2024-04-29,S017,P006,2,157.38,0.0134,92.58
TXN027980,ORD016999,2024-04-29,S016,P005,2,88.07,0.0244,57.27
TXN049724,ORD043903,2024-04-29,S017,P004,2,244.05,0.0264,150.61
TXN052763,ORD046329,2024-04-29,S010,P004,2,244.61,0.0247,149.07
TXN091798,ORD008384,2024-04-29,S009,P013,3,124.42,0.0697,65.33
TXN012404,ORD028823,2024-04-29,S003,P003,3,91.75,0.0196,51.26
TXN065852,ORD022278,2024-04-29,S025,P011,5,217.91,0.028,143.78
TXN056985,ORD004475,2024-04-29,S009,P027,3,356.59,0.0168,214.31
TXN030819,ORD018590,2024-04-29,S017,P022,2,135.45,0.0156,92.34
TXN062386,ORD043237,2024-04-29,S004,P005,1,89.53,0.0098,59.17
TXN035729,ORD033293,2024-04-29,S024,P022,1,136.52,0.023,94.55
TXN078520,ORD058608,2024-04-29,S024,P013,2,126.44,0.0098,68.59
TXN052281,ORD022200,2024-04-29,S016,P028,3,334.66,0.0555,201.27
TXN060007,ORD023603,2024-04-29,S007,P009,2,170.92,0.0154,118.43
TXN083363,ORD021251,2024-04-29,S010,P026,6,168.19,0.0295,116.05
TXN086905,ORD018590,2024-04-29,S017,P026,1,167.71,0.0224,115.84
TXN093787,ORD027011,2024-04-29,S003,P030,1,155.68,0.0,103.38
TXN030870,ORD011876,2024-04-29,S016,P029,2,255.94,0.0867,156.37
TXN065223,ORD018766,2024-04-29,S010,P012,1,297.29,0.0748,174.14
TXN020972,ORD013149,2024-04-29,S009,P027,3,353.78,0.0584,219.17
TXN084156,ORD008076,2024-04-29,S011,P004,1,239.44,0.0768,145.77
TXN067106,ORD029114,2024-04-29,S019,P022,3,137.48,0.0429,98.78
TXN090197,ORD023932,2024-04-29,S003,P009,1,168.31,0.0153,118.78
TXN074593,ORD012408,2024-04-29,S023,P005,1,88.72,0.0745,57.23
TXN041341,ORD061765,2024-04-29,S005,P001,2,230.54,0.023,146.16
TXN011364,ORD010339,2024-04-29,S020,P023,1,164.37,0.0,105.02
TXN004807,ORD023109,2024-04-29,S001,P012,3,302.05,0.0452,172.18
TXN091981,ORD027011,2024-04-29,S003,P024,1,94.9,0.0202,68.61
TXN097667,ORD020653,2024-04-29,S003,P004,1,243.34,0.0014,150.45
TXN088413,ORD033421,2024-04-29,S021,P011,2,217.36,0.0519,143.22
TXN075901,ORD038173,2024-04-29,S002,P025,2,296.3,0.0662,200.84
TXN019203,ORD003610,2024-04-29,S024,P030,3,155.9,0.0261,104.39
TXN091004,ORD028823,2024-04-29,S003,P029,1,248.13,0.0377,158.75
TXN054314,ORD056823,2024-04-29,S008,P012,1,298.42,0.0563,172.06
TXN018631,ORD016528,2024-04-29,S002,P016,2,147.01,0.0053,66.56
TXN014595,ORD043930,2024-04-29,S010,P010,1,247.35,0.0365,150.97
TXN098314,ORD009810,2024-04-29,S004,P017,3,46.59,0.0195,23.09
TXN073394,ORD028823,2024-04-29,S003,P004,1,245.7,0.0569,150.79
TXN067765,ORD002761,2024-04-29,S001,P011,2,220.75,0.0483,147.12
TXN056909,ORD033460,2024-04-29,S011,P026,5,166.76,0.0245,114.76
TXN069299,ORD021251,2024-04-29,S010,P010,1,248.61,0.0127,153.16
TXN071313,ORD051745,2024-04-29,S016,P016,1,140.85,0.0505,64.53
TXN053335,ORD046329,2024-04-29,S010,P004,1,244.6,0.0123,148.36
TXN007055,ORD046692,2024-04-29,S014,P004,2,240.49,0.0131,144.63
TXN083244,ORD053157,2024-04-29,S007,P012,1,298.01,0.0099,172.33
TXN069221,ORD018522,2024-04-29,S019,P027,3,352.5,0.0149,213.69
TXN079718,ORD000179,2024-04-29,S002,P006,4,157.15,0.0116,89.61
TXN063389,ORD009268,2024-04-29,S012,P026,1,170.02,0.0397,115.06
TXN031271,ORD025964,2024-04-29,S024,P001,1,232.77,0.009,148.41
TXN046663,ORD049988,2024-04-29,S014,P026,1,166.62,0.0319,114.27
TXN076214,ORD017907,2024-04-29,S001,P018,2,55.48,0.052,28.68
TXN058696,ORD010339,2024-04-29,S020,P026,2,164.77,0.0106,113.36
TXN018142,ORD031905,2024-04-29,S011,P022,2,132.47,0.0498,94.95
TXN065257,ORD006604,2024-04-29,S001,P026,6,172.73,0.0317,114.15
TXN018254,ORD047643,2024-04-29,S023,P006,2,157.81,0.028,91.5
TXN030949,ORD023426,2024-04-29,S020,P015,3,59.19,0.011,29.14
TXN053769,ORD047952,2024-04-29,S001,P030,1,156.48,0.0174,103.59
TXN019687,ORD029407,2024-04-29,S003,P028,3,332.49,0.0108,208.23
TXN041003,ORD029114,2024-04-29,S019,P027,1,345.76,0.0401,221.03
TXN054796,ORD023109,2024-04-29,S001,P030,2,155.4,0.0246,105.28
TXN095445,ORD023092,2024-04-29,S023,P009,2,171.08,0.017,114.77
TXN093211,ORD043188,2024-04-29,S005,P006,3,155.07,0.0334,92.0
TXN042273,ORD043188,2024-04-29,S005,P026,1,169.85,0.0162,115.02
TXN024571,ORD055355,2024-04-29,S011,P027,3,343.04,0.0324,202.14
TXN064564,ORD013048,2024-04-29,S004,P018,1,56.55,0.0114,29.2
TXN051904,ORD008586,2024-04-29,S007,P004,2,239.09,0.0627,148.78
TXN000965,ORD043718,2024-04-29,S024,P012,4,296.59,0.0047,175.63
TXN067382,ORD047952,2024-04-29,S001,P005,3,90.17,0.0459,57.95
TXN036142,ORD061527,2024-04-29,S011,P006,3,157.59,0.0146,92.24
TXN060952,ORD030711,2024-04-29,S022,P004,1,242.3,0.0277,145.4
TXN041377,ORD027418,2024-04-29,S001,P023,3,161.58,0.0052,105.63
TXN051113,ORD003147,2024-04-29,S016,P028,3,334.14,0.0243,201.17
TXN041156,ORD052272,2024-04-29,S005,P003,1,91.29,0.048,52.96
TXN083164,ORD038493,2024-04-29,S008,P004,1,241.33,0.0276,146.59
TXN094096,ORD063930,2024-04-29,S012,P030,3,155.83,0.0268,103.63
TXN087264,ORD036068,2024-04-29,S025,P017,1,45.62,0.0267,22.93
TXN076998,ORD008754,2024-04-29,S021,P004,1,244.69,0.0051,145.87
TXN023857,ORD018482,2024-04-29,S020,P003,2,92.2,0.0201,53.26
TXN083661,ORD013669,2024-04-29,S008,P023,2,161.58,0.0261,105.74
TXN048911,ORD026787,2024-04-29,S012,P017,1,45.97,0.029,22.56
TXN023673,ORD022278,2024-04-29,S025,P006,3,155.71,0.0574,90.37
TXN065937,ORD059258,2024-04-29,S008,P004,2,247.13,0.0554,144.4
TXN013162,ORD033293,2024-04-29,S024,P023,5,161.39,0.0531,105.83
TXN032411,ORD056659,2024-04-29,S016,P010,3,250.91,0.0279,161.06
TXN098540,ORD030821,2024-04-29,S024,P030,5,155.07,0.021,103.02
TXN066357,ORD054372,2024-04-29,S016,P029,1,255.93,0.0563,155.82
TXN049142,ORD028823,2024-04-29,S003,P011,2,220.4,0.069,148.33
TXN008159,ORD049988,2024-04-29,S014,P005,2,90.71,0.0448,57.85
TXN097749,ORD008586,2024-04-29,S007,P015,3,61.34,0.0381,29.22
TXN055124,ORD040352,2024-04-29,S011,P003,1,93.73,0.0276,53.32
TXN001802,ORD006514,2024-04-29,S001,P029,2,259.06,0.0517,160.76
TXN051822,ORD001238,2024-04-29,S003,P026,5,171.16,0.0629,111.82
TXN048308,ORD023092,2024-04-29,S023,P004,1,243.42,0.0442,151.84
TXN036037,ORD006220,2024-04-29,S001,P013,1,123.11,0.0159,64.21
TXN068576,ORD027864,2024-04-29,S006,P015,3,61.87,0.0234,29.64
TXN004760,ORD018954,2024-04-29,S007,P028,3,330.18,0.0658,199.21
TXN054914,ORD044902,2024-04-29,S004,P026,2,167.47,0.0173,116.34
TXN065968,ORD020390,2024-04-29,S025,P003,4,91.74,0.0036,54.3
TXN002814,ORD064145,2024-04-29,S013,P026,1,166.64,0.0843,113.76
TXN001797,ORD043903,2024-04-29,S017,P025,3,295.23,0.0332,191.99
TXN035142,ORD030821,2024-04-29,S024,P008,4,150.9,0.0244,104.89
TXN056835,ORD013764,2024-04-29,S016,P021,2,107.43,0.0366,73.89
TXN062270,ORD004203,2024-04-29,S005,P004,2,242.51,0.0271,151.03
TXN004735,ORD043237,2024-04-29,S004,P015,1,60.55,0.0265,28.9
TXN089241,ORD007156,2024-04-29,S005,P027,2,350.87,0.0001,215.17
TXN004710,ORD043188,2024-04-29,S005,P002,4,257.55,0.0168,162.81
TXN027770,ORD018590,2024-04-29,S017,P028,1,337.58,0.0855,202.33
TXN071386,ORD006115,2024-04-29,S011,P006,1,155.9,0.047,91.79
TXN075344,ORD013669,2024-04-29,S008,P004,3,241.29,0.0327,148.81
TXN006677,ORD004475,2024-04-29,S009,P004,1,238.4,0.0176,141.0
TXN075392,ORD025964,2024-04-29,S024,P016,4,143.43,0.0455,63.61
TXN040404,ORD050652,2024-04-29,S010,P024,4,97.65,0.0241,67.59
TXN052679,ORD055913,2024-04-29,S024,P009,1,170.51,0.0217,121.68
TXN087154,ORD010339,2024-04-29,S020,P004,1,234.97,0.0364,144.36
TXN027338,ORD059258,2024-04-29,S008,P009,1,169.36,0.0135,115.87
TXN097694,ORD062074,2024-04-29,S025,P018,1,55.8,0.0191,29.13
TXN099940,ORD009268,2024-04-29,S012,P018,5,55.41,0.0124,29.07
TXN069562,ORD048965,2024-04-29,S011,P011,1,221.6,0.0457,145.9
TXN080882,ORD047643,2024-04-29,S023,P015,3,60.13,0.0938,29.95
TXN080794,ORD032765,2024-04-29,S016,P013,1,121.72,0.0148,66.7
TXN008075,ORD003147,2024-04-29,S016,P018,2,55.29,0.0426,29.13
TXN077856,ORD026905,2024-04-29,S012,P009,4,167.64,0.0138,117.36
TXN028677,ORD026905,2024-04-29,S012,P001,3,229.69,0.0259,148.27
TXN052960,ORD011160,2024-04-29,S011,P011,1,222.43,0.0479,143.23
TXN021731,ORD038020,2024-04-29,S013,P005,1,89.63,0.0302,59.1
TXN094181,ORD006604,2024-04-29,S001,P004,1,239.32,0.0166,142.64
TXN035300,ORD050754,2024-04-29,S025,P017,5,45.6,0.0364,22.91
TXN042101,ORD005692,2024-04-29,S011,P010,1,248.24,0.0407,154.74
TXN068258,ORD040352,2024-04-29,S011,P029,2,252.81,0.0042,160.29
TXN012832,ORD029205,2024-04-29,S023,P011,1,217.33,0.0333,142.84
TXN000771,ORD017907,2024-04-29,S001,P017,3,46.84,0.0205,22.73
TXN042619,ORD054601,2024-04-29,S011,P027,2,344.37,0.0606,211.31
TXN040193,ORD018522,2024-04-29,S019,P029,2,254.26,0.0391,159.14
TXN064735,ORD005692,2024-04-29,S011,P004,1,244.58,0.0027,146.71
TXN048740,ORD020390,2024-04-29,S025,P009,2,170.03,0.016,118.75
TXN040380,ORD018522,2024-04-29,S019,P021,4,110.62,0.0256,73.82
TXN024830,ORD051745,2024-04-29,S016,P008,1,150.62,0.0465,99.35
TXN082900,ORD000179,2024-04-29,S002,P018,5,56.01,0.0092,28.73
TXN099733,ORD025964,2024-04-29,S024,P004,3,246.2,0.0149,147.17
TXN042862,ORD046692,2024-04-29,S014,P013,2,122.29,0.0397,67.62
TXN083103,ORD011160,2024-04-29,S011,P021,5,111.12,0.0344,72.61
TXN003068,ORD008076,2024-04-29,S011,P003,2,91.83,0.0482,53.48
TXN048098,ORD018954,2024-04-29,S007,P013,3,127.18,0.0005,68.01
TXN093868,ORD046692,2024-04-29,S014,P011,1,228.25,0.0128,147.72
TXN093115,ORD043903,2024-04-29,S017,P003,2,93.73,0.0489,52.4
TXN004466,ORD020390,2024-04-29,S025,P023,1,160.35,0.0245,106.86
TXN019005,ORD031519,2024-04-30,S015,P021,1,111.09,0.0447,69.83
TXN015942,ORD011232,2024-04-30,S020,P018,2,55.41,0.0128,28.63
TXN010320,ORD016436,2024-04-30,S016,P017,3,46.88,0.0715,22.99
TXN069262,ORD027704,2024-04-30,S006,P015,4,59.09,0.032,29.45
TXN004404,ORD026418,2024-04-30,S004,P017,2,46.25,0.0658,22.78
TXN040402,ORD039835,2024-04-30,S025,P021,1,109.69,0.0225,69.87
TXN074485,ORD009658,2024-04-30,S025,P004,4,238.94,0.0229,144.15
TXN044801,ORD019122,2024-04-30,S001,P026,1,171.85,0.0387,111.78
TXN026087,ORD062192,2024-04-30,S011,P017,1,46.61,0.0245,23.41
TXN022485,ORD018015,2024-04-30,S021,P014,2,87.17,0.0415,48.12
TXN052365,ORD025435,2024-04-30,S004,P009,1,170.88,0.0119,118.71
TXN086936,ORD027785,2024-04-30,S013,P016,2,144.23,0.0572,63.21
TXN005326,ORD026418,2024-04-30,S004,P026,1,167.32,0.0296,113.41
TXN086924,ORD004765,2024-04-30,S012,P012,1,295.77,0.0528,179.76
TXN075996,ORD003461,2024-04-30,S011,P018,1,55.61,0.0229,29.6
TXN096003,ORD044329,2024-04-30,S011,P023,3,158.57,0.0067,108.24
TXN036403,ORD052176,2024-04-30,S001,P024,2,97.69,0.017,68.06
TXN016223,ORD050402,2024-04-30,S021,P029,6,254.8,0.0067,153.46
TXN036492,ORD051916,2024-04-30,S005,P018,3,55.28,0.0145,28.21
TXN047221,ORD019832,2024-04-30,S012,P018,1,55.31,0.029,29.43
TXN091424,ORD048329,2024-04-30,S011,P003,5,92.12,0.014,51.85
TXN099483,ORD062192,2024-04-30,S011,P030,4,155.99,0.0171,102.75
TXN080530,ORD031343,2024-04-30,S022,P004,2,244.23,0.034,145.19
TXN063333,ORD031384,2024-04-30,S005,P003,1,90.74,0.0182,51.96
TXN001656,ORD050326,2024-04-30,S023,P022,1,135.77,0.0164,90.73
TXN046738,ORD063144,2024-04-30,S014,P027,4,348.51,0.0389,219.13
TXN026379,ORD054614,2024-04-30,S024,P015,2,60.01,0.0189,29.37
TXN022240,ORD019099,2024-04-30,S025,P022,1,134.77,0.0374,92.05
TXN076946,ORD050326,2024-04-30,S023,P030,5,152.45,0.0287,105.05
TXN079334,ORD047605,2024-04-30,S011,P017,3,46.6,0.0189,23.1
TXN099292,ORD041716,2024-04-30,S015,P017,3,46.6,0.0125,23.31
TXN016782,ORD056143,2024-04-30,S010,P013,4,126.52,0.043,67.12
TXN089345,ORD009658,2024-04-30,S025,P012,4,295.72,0.0249,179.18
TXN081046,ORD009658,2024-04-30,S025,P015,4,60.07,0.0344,30.29
TXN064958,ORD003461,2024-04-30,S011,P027,1,347.82,0.0222,213.69
TXN022218,ORD010554,2024-04-30,S023,P018,1,55.55,0.0231,28.33
TXN075957,ORD062192,2024-04-30,S011,P030,1,156.7,0.0295,99.47
TXN066403,ORD024004,2024-04-30,S004,P018,2,56.51,0.0408,28.48
TXN085423,ORD014165,2024-04-30,S001,P030,2,154.57,0.0083,103.02
TXN096678,ORD003772,2024-04-30,S024,P021,2,111.08,0.0233,70.12
TXN075325,ORD058902,2024-04-30,S024,P006,2,155.77,0.0397,92.31
TXN093084,ORD004766,2024-04-30,S002,P026,3,172.15,0.0107,116.37
TXN086227,ORD021790,2024-04-30,S010,P023,3,159.24,0.0186,105.43
TXN070880,ORD059405,2024-04-30,S011,P030,3,152.74,0.0259,105.28
TXN061545,ORD057219,2024-04-30,S010,P010,1,251.97,0.0384,153.08
TXN062999,ORD059878,2024-04-30,S001,P017,2,46.81,0.0441,23.5
TXN067453,ORD059572,2024-04-30,S010,P015,3,59.59,0.0539,28.68
TXN036195,ORD003772,2024-04-30,S024,P011,4,220.8,0.033,149.44
TXN045936,ORD059878,2024-04-30,S001,P026,2,166.56,0.0141,113.95
TXN084400,ORD055501,2024-04-30,S012,P011,2,220.02,0.0117,150.23
TXN048891,ORD021790,2024-04-30,S010,P016,2,142.73,0.0532,63.9
TXN090623,ORD010554,2024-04-30,S023,P018,1,55.13,0.0673,28.46
TXN051991,ORD044329,2024-04-30,S011,P008,1,152.13,0.041,102.21
TXN040743,ORD020259,2024-04-30,S024,P016,6,142.71,0.0104,65.9
TXN096496,ORD035611,2024-04-30,S025,P002,2,258.55,0.0022,159.94
TXN034715,ORD016101,2024-04-30,S024,P021,1,109.57,0.0473,72.75
TXN015584,ORD024004,2024-04-30,S004,P026,1,166.87,0.0365,114.78
TXN060307,ORD024526,2024-04-30,S022,P025,2,296.24,0.0355,197.47
TXN058569,ORD046552,2024-04-30,S004,P001,3,229.49,0.0663,151.41
TXN094079,ORD022007,2024-04-30,S011,P010,1,251.28,0.0221,157.46
TXN028895,ORD026376,2024-04-30,S020,P016,2,143.92,0.0082,65.88
TXN080905,ORD027785,2024-04-30,S013,P022,1,136.64,0.0206,97.13
TXN064651,ORD027247,2024-04-30,S005,P021,1,109.71,0.0199,73.06
TXN062820,ORD036333,2024-04-30,S007,P027,3,360.32,0.0062,215.5
TXN078528,ORD020259,2024-04-30,S024,P017,1,46.44,0.0072,22.84
TXN091105,ORD059405,2024-04-30,S011,P006,1,154.29,0.0367,90.16
TXN086486,ORD009658,2024-04-30,S025,P022,2,136.57,0.025,95.14
TXN042470,ORD033010,2024-04-30,S017,P003,1,91.54,0.0289,52.29
TXN050750,ORD040189,2024-04-30,S005,P030,3,158.01,0.0185,101.63
TXN019853,ORD024128,2024-04-30,S003,P023,1,156.36,0.0151,106.44
TXN081957,ORD028101,2024-04-30,S003,P011,3,222.9,0.0527,143.91
TXN017044,ORD032960,2024-04-30,S005,P029,2,253.71,0.0026,156.29
TXN011691,ORD063144,2024-04-30,S014,P028,6,329.01,0.02,194.72
TXN083258,ORD027247,2024-04-30,S005,P002,1,260.0,0.0478,159.37
TXN043411,ORD005630,2024-04-30,S005,P017,4,45.72,0.0133,23.25
TXN060039,ORD054192,2024-04-30,S023,P015,1,59.49,0.0148,29.66
TXN061963,ORD027247,2024-04-30,S005,P011,5,220.88,0.022,147.63
TXN060306,ORD009658,2024-04-30,S025,P016,4,146.18,0.0183,62.02
TXN028233,ORD043835,2024-04-30,S023,P022,1,136.93,0.0243,94.44
TXN096931,ORD016371,2024-04-30,S022,P021,1,109.52,0.0358,71.44
TXN076251,ORD058322,2024-04-30,S024,P017,1,47.72,0.0179,21.96
TXN066969,ORD024004,2024-04-30,S004,P004,1,242.74,0.0315,144.86
TXN006471,ORD033010,2024-04-30,S017,P008,4,149.88,0.0282,101.33
TXN084626,ORD059572,2024-04-30,S010,P015,1,61.27,0.0265,28.9
TXN097505,ORD024526,2024-04-30,S022,P027,2,348.85,0.0561,213.24
TXN020547,ORD041716,2024-04-30,S015,P026,2,168.03,0.0044,113.49
TXN039779,ORD022454,2024-04-30,S011,P015,1,60.67,0.0159,29.46
TXN007978,ORD025435,2024-04-30,S004,P011,2,223.19,0.0335,150.11
TXN091204,ORD007087,2024-04-30,S023,P008,2,151.62,0.0402,103.64
TXN061217,ORD024526,2024-04-30,S022,P029,4,252.85,0.0451,158.9
TXN042581,ORD004765,2024-04-30,S012,P022,2,135.65,0.0322,95.11
TXN074803,ORD039835,2024-04-30,S025,P026,1,168.87,0.0214,113.82
TXN051022,ORD035611,2024-04-30,S025,P013,2,123.54,0.0275,66.34
TXN077955,ORD022007,2024-04-30,S011,P028,6,328.54,0.0351,208.26
TXN021758,ORD032679,2024-04-30,S004,P012,3,295.16,0.0049,174.7
TXN064243,ORD058902,2024-04-30,S024,P029,1,254.66,0.0161,157.14
TXN060921,ORD054192,2024-04-30,S023,P028,1,327.4,0.0262,201.08
TXN093991,ORD034933,2024-04-30,S006,P001,3,231.93,0.0276,148.19
TXN006650,ORD016495,2024-04-30,S011,P029,2,259.92,0.0373,152.33
TXN098422,ORD016371,2024-04-30,S022,P004,4,239.54,0.0341,145.52
TXN049461,ORD026376,2024-04-30,S020,P021,2,108.63,0.0316,70.76
TXN029174,ORD038431,2024-04-30,S020,P011,2,221.58,0.0114,145.09
TXN094098,ORD028572,2024-04-30,S020,P030,1,154.83,0.0347,105.19
TXN048559,ORD048282,2024-04-30,S025,P004,1,238.48,0.0,148.03
TXN074956,ORD051038,2024-04-30,S021,P022,2,136.61,0.0136,94.47
TXN078972,ORD034407,2024-04-30,S008,P016,2,142.49,0.047,63.97
TXN062469,ORD031343,2024-04-30,S022,P003,1,93.4,0.0207,52.41
TXN023747,ORD048329,2024-04-30,S011,P005,1,90.73,0.0691,56.96
TXN089037,ORD033010,2024-04-30,S017,P011,1,224.38,0.0243,148.05
TXN063576,ORD004853,2024-04-30,S011,P009,2,172.56,0.0305,114.05
TXN057058,ORD038532,2024-04-30,S020,P006,2,155.21,0.0294,91.06
TXN053679,ORD014165,2024-04-30,S001,P003,1,89.61,0.0078,54.38
TXN014708,ORD032351,2024-04-30,S010,P025,1,298.69,0.0101,197.16
TXN062730,ORD026418,2024-04-30,S004,P016,1,141.71,0.0574,65.86
TXN056824,ORD012419,2024-04-30,S005,P022,2,135.87,0.0374,90.43
TXN057158,ORD022682,2024-04-30,S012,P028,1,334.76,0.0521,210.4
TXN046875,ORD013514,2024-04-30,S017,P006,1,158.04,0.0225,90.72
TXN067900,ORD047605,2024-04-30,S011,P012,1,299.7,0.0099,177.55
TXN036617,ORD019122,2024-04-30,S001,P018,1,55.51,0.0049,29.31
TXN036744,ORD028572,2024-04-30,S020,P025,4,294.14,0.0057,196.41
TXN074128,ORD051916,2024-04-30,S005,P011,1,228.43,0.0266,144.18
TXN031797,ORD018015,2024-04-30,S021,P017,2,45.2,0.0,22.13
TXN024453,ORD010347,2024-05-01,S007,P022,2,133.1,0.0211,99.0
TXN016123,ORD034069,2024-05-01,S010,P027,5,356.69,0.0382,213.67
TXN044539,ORD013501,2024-05-01,S011,P028,1,330.29,0.0255,195.74
TXN064910,ORD016653,2024-05-01,S021,P016,1,140.89,0.0204,65.74
TXN084254,ORD053591,2024-05-01,S016,P030,1,157.79,0.0173,103.04
TXN050998,ORD018524,2024-05-01,S001,P006,1,154.18,0.0414,92.49
TXN082742,ORD038048,2024-05-01,S004,P027,3,348.31,0.0342,206.41
TXN045638,ORD044548,2024-05-01,S006,P027,1,344.96,0.0295,206.44
TXN045600,ORD002793,2024-05-01,S023,P026,2,168.38,0.0683,116.03
TXN043059,ORD064801,2024-05-01,S007,P022,2,134.61,0.0,94.79
TXN043757,ORD055841,2024-05-01,S011,P012,2,297.1,0.018,169.92
TXN087802,ORD044275,2024-05-01,S005,P027,2,348.32,0.0292,209.87
TXN047562,ORD012668,2024-05-01,S018,P002,1,252.76,0.0195,160.26
TXN042199,ORD055625,2024-05-01,S023,P027,1,346.31,0.0281,214.07
TXN016048,ORD006408,2024-05-01,S017,P025,2,295.03,0.0438,199.5
TXN045460,ORD002921,2024-05-01,S024,P001,2,226.75,0.0398,148.23
TXN014093,ORD017287,2024-05-01,S019,P026,1,164.29,0.0444,111.93
TXN058918,ORD002921,2024-05-01,S024,P016,1,144.2,0.0085,64.77
TXN096159,ORD034002,2024-05-01,S011,P029,1,253.1,0.0286,159.17
TXN040420,ORD015059,2024-05-01,S024,P030,2,156.78,0.0268,101.51
TXN048295,ORD044548,2024-05-01,S006,P004,3,242.14,0.0262,145.99
TXN072114,ORD053963,2024-05-01,S005,P016,1,141.99,0.0573,63.9
TXN030000,ORD002793,2024-05-01,S023,P018,1,56.82,0.0391,28.49
TXN040016,ORD007505,2024-05-01,S011,P018,2,54.75,0.0303,28.84
TXN065143,ORD050112,2024-05-01,S016,P023,1,163.34,0.0428,106.35
TXN073900,ORD035246,2024-05-01,S016,P026,1,165.2,0.0168,113.49
TXN009235,ORD018524,2024-05-01,S001,P022,1,137.06,0.0262,92.9
TXN054356,ORD057174,2024-05-01,S006,P030,1,155.74,0.0114,109.17
TXN009114,ORD034069,2024-05-01,S010,P003,3,89.61,0.0118,52.91
TXN099033,ORD033853,2024-05-01,S009,P021,1,110.63,0.0277,72.63
TXN027923,ORD047960,2024-05-01,S009,P022,2,134.79,0.0305,96.99
TXN012125,ORD028866,2024-05-01,S005,P026,2,169.84,0.006,113.08
TXN047533,ORD007293,2024-05-01,S011,P029,4,253.33,0.0768,153.17
TXN043307,ORD035246,2024-05-01,S016,P012,4,291.07,0.0581,174.22
TXN034892,ORD033853,2024-05-01,S009,P010,1,246.7,0.0703,162.13
TXN042589,ORD055770,2024-05-01,S004,P029,1,257.72,0.0872,155.66
TXN058855,ORD017354,2024-05-01,S024,P017,1,47.37,0.027,23.18
TXN004552,ORD052708,2024-05-01,S001,P005,1,90.58,0.012,58.26
TXN061716,ORD062800,2024-05-01,S016,P006,2,152.64,0.0422,93.38
TXN074095,ORD012385,2024-05-01,S025,P016,3,145.34,0.011,63.37
TXN070809,ORD061120,2024-05-01,S019,P027,1,348.02,0.0435,208.13
TXN018450,ORD006408,2024-05-01,S017,P012,5,298.25,0.0122,172.37
TXN076320,ORD024153,2024-05-01,S008,P029,1,257.85,0.0171,158.1
TXN068965,ORD055770,2024-05-01,S004,P030,2,154.18,0.0241,103.32
TXN016336,ORD061368,2024-05-01,S017,P002,1,253.54,0.0333,158.84
TXN034889,ORD016622,2024-05-01,S019,P027,2,348.12,0.029,206.72
TXN012094,ORD034002,2024-05-01,S011,P026,2,169.29,0.0196,116.39
TXN045644,ORD016622,2024-05-01,S019,P004,1,241.85,0.0226,147.24
TXN090825,ORD057174,2024-05-01,S006,P014,1,86.33,0.032,48.97
TXN085472,ORD008164,2024-05-01,S015,P009,3,170.78,0.0222,117.82
TXN016441,ORD053853,2024-05-01,S012,P026,1,167.14,0.0247,114.73
TXN092175,ORD050048,2024-05-01,S005,P027,5,341.45,0.0352,210.72
TXN090678,ORD052613,2024-05-01,S025,P017,1,46.52,0.0145,23.16
TXN067727,ORD032034,2024-05-01,S003,P006,2,154.3,0.0085,90.91
TXN099117,ORD032029,2024-05-01,S020,P009,2,168.09,0.0017,116.63
